filepath,relpath,dataset,split
data\processed\augmented\03__meeting_serious\frame_0023_face_0_aug_2.jpg,03__meeting_serious\frame_0023_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0021_face_0_aug_0.jpg,03__meeting_serious\frame_0021_face_0_aug_0.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0000_face_0_aug_2.jpg,03__meeting_serious\frame_0000_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0029_face_0_aug_0.jpg,03__meeting_serious\frame_0029_face_0_aug_0.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0008_face_0_aug_1.jpg,03__meeting_serious\frame_0008_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0001_face_0_aug_1.jpg,03__meeting_serious\frame_0001_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0019_face_0_aug_1.jpg,03__meeting_serious\frame_0019_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0005_face_0_aug_1.jpg,03__meeting_serious\frame_0005_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0006_face_0_aug_0.jpg,03__meeting_serious\frame_0006_face_0_aug_0.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0011_face_0_aug_1.jpg,03__meeting_serious\frame_0011_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0015_face_0_aug_2.jpg,03__meeting_serious\frame_0015_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0025_face_0_aug_2.jpg,03__meeting_serious\frame_0025_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0006_face_0_aug_2.jpg,03__meeting_serious\frame_0006_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0010_face_0_aug_1.jpg,03__meeting_serious\frame_0010_face_0_aug_1.jpg,03__meeting_serious,train
data\processed\augmented\03__meeting_serious\frame_0013_face_0_aug_2.jpg,03__meeting_serious\frame_0013_face_0_aug_2.jpg,03__meeting_serious,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0019_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0019_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0001_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0001_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0010_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0010_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0020_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0020_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0005_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0005_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0015_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0015_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0017_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0017_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0012_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0012_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0021_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0021_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0003_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0003_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0017_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0017_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0026_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0026_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0004_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0004_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0023_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0023_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0009_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0009_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0014_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0014_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0020_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0020_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0005_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0005_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0017_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0017_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0014_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0014_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0000_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0000_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0026_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0026_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0029_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0029_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0022_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0022_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0019_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0019_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0009_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0009_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0022_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0022_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0002_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0002_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0025_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0025_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0012_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0012_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0024_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0024_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0002_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0002_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0024_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0024_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0010_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0010_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0015_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0015_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0004_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0004_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0025_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0025_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0006_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0006_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0026_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0026_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0009_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0009_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0029_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0029_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0002_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0002_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0018_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0018_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0027_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0027_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0028_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0028_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0003_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0003_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0008_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0008_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0023_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0023_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0021_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0021_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0000_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0000_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0029_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0029_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0008_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0008_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0001_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0001_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0019_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0019_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0005_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0005_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0006_face_0_aug_0.jpg,03__outside_talking_pan_laughing\frame_0006_face_0_aug_0.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0011_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0011_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0015_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0015_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0025_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0025_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0006_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0006_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0010_face_0_aug_1.jpg,03__outside_talking_pan_laughing\frame_0010_face_0_aug_1.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_pan_laughing\frame_0013_face_0_aug_2.jpg,03__outside_talking_pan_laughing\frame_0013_face_0_aug_2.jpg,03__outside_talking_pan_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0019_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0019_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0001_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0001_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0010_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0010_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0020_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0020_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0005_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0005_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0015_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0015_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0017_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0017_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0012_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0012_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0021_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0021_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0003_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0003_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0017_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0017_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0026_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0026_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0004_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0004_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0023_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0023_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0009_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0009_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0014_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0014_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0020_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0020_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0005_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0005_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0017_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0017_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0014_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0014_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0000_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0000_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0026_face_0_aug_0.jpg,03__outside_talking_still_laughing\frame_0026_face_0_aug_0.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0029_face_0_aug_2.jpg,03__outside_talking_still_laughing\frame_0029_face_0_aug_2.jpg,03__outside_talking_still_laughing,train
data\processed\augmented\03__outside_talking_still_laughing\frame_0022_face_0_aug_1.jpg,03__outside_talking_still_laughing\frame_0022_face_0_aug_1.jpg,03__outside_talking_still_laughing,train
